hpoID,Batch_Size,lr,Dropout_Rate,Weight_Decay_Beta1,Epsilon,FC_Size
24139,256,3e-05,0.3,0.8,1.0,256
24140,256,3e-05,0.5,0.9,1.0,64
24141,64,3e-05,0.5,0.95,0.1,256
24142,256,3e-05,0.7,0.95,0.1,64
24143,256,3e-05,0.3,0.9,1e-08,192
24144,256,3e-06,0.3,0.95,1.0,256
24145,256,3e-05,0.5,0.95,1e-08,64
24146,64,3e-05,0.5,0.95,0.1,192
24147,64,3e-05,0.3,0.8,0.1,128
24148,128,3e-05,0.7,0.95,0.1,64
24149,256,3e-05,0.3,0.95,1e-08,192
24150,256,3e-05,0.7,0.9,0.1,256
24151,64,3e-05,0.3,0.9,1.0,192
24152,256,3e-05,0.3,0.95,0.1,256
24153,128,0.0003,0.3,0.9,1e-08,64
24154,128,3e-06,0.5,0.9,1e-08,64
24155,128,3e-05,0.7,0.95,1e-08,192
24156,64,3e-05,0.7,0.95,1.0,256
24157,192,0.0003,0.3,0.8,1.0,64
24158,256,3e-06,0.7,0.95,0.1,256
24159,192,3e-06,0.7,0.8,0.1,192
24160,128,0.0003,0.3,0.8,0.1,64
24161,64,0.0003,0.5,0.95,0.1,128
24162,64,0.0003,0.7,0.9,1e-08,256
24163,256,0.0003,0.7,0.8,0.1,64
24164,192,0.0003,0.3,0.9,1.0,64
24165,256,0.0003,0.3,0.8,1.0,128
24166,64,0.0003,0.3,0.95,0.1,256
24167,128,3e-05,0.5,0.95,1e-08,256
24168,192,3e-06,0.7,0.9,1.0,64
24169,256,0.0003,0.3,0.95,0.1,192
24170,128,3e-06,0.3,0.8,1.0,64
24171,128,0.0003,0.5,0.9,1.0,128
24172,256,3e-06,0.5,0.95,0.1,192
24173,192,3e-05,0.3,0.9,0.1,256
24174,128,0.0003,0.3,0.9,0.1,64
24175,128,0.0003,0.3,0.8,0.1,256
24176,256,3e-05,0.7,0.9,1.0,64
24177,64,0.0003,0.5,0.8,1.0,128
24178,256,3e-06,0.3,0.8,1.0,128
24179,192,3e-06,0.5,0.9,1e-08,256
24180,128,0.0003,0.3,0.9,1.0,128
24181,128,0.0003,0.5,0.95,1e-08,64
24182,128,3e-05,0.7,0.9,1.0,64
24183,128,0.0003,0.3,0.95,1.0,64
24184,128,0.0003,0.3,0.95,1.0,192
24185,128,3e-05,0.7,0.95,0.1,256
24186,128,3e-06,0.7,0.95,1.0,64
24187,64,3e-05,0.5,0.9,0.1,64
24188,64,0.0003,0.7,0.9,1.0,64
24189,128,3e-06,0.5,0.8,0.1,256
24190,128,3e-06,0.3,0.8,1e-08,64
24191,192,3e-05,0.3,0.9,1.0,64
24192,192,3e-05,0.5,0.95,1.0,256
24193,256,3e-06,0.5,0.8,0.1,64
24194,192,0.0003,0.3,0.8,1.0,192
24195,192,3e-05,0.3,0.9,1.0,256
24196,128,3e-05,0.5,0.9,0.1,256
24197,64,0.0003,0.5,0.95,1e-08,64
24198,128,3e-05,0.7,0.9,0.1,256
24199,64,3e-05,0.7,0.8,1e-08,64
24200,64,3e-06,0.5,0.9,1.0,64
24201,128,3e-05,0.3,0.8,1e-08,192
24202,64,3e-06,0.7,0.95,0.1,192
24203,64,3e-05,0.3,0.8,0.1,256
24204,128,0.0003,0.7,0.9,1e-08,64
24205,64,3e-06,0.3,0.9,0.1,128
24206,128,3e-05,0.3,0.95,1e-08,128
24207,256,0.0003,0.7,0.8,1e-08,64
24208,128,0.0003,0.5,0.8,1.0,256
24209,256,3e-05,0.5,0.8,1e-08,64
24210,128,3e-05,0.3,0.9,0.1,192
24211,256,3e-05,0.5,0.9,1.0,64
24212,192,3e-05,0.7,0.9,1.0,192
24213,256,3e-06,0.5,0.95,0.1,256
24214,64,3e-05,0.7,0.8,1.0,192
24215,128,0.0003,0.7,0.8,1.0,64
24216,64,3e-06,0.3,0.95,1.0,128
24217,64,3e-06,0.5,0.8,0.1,128
24218,128,3e-06,0.5,0.95,0.1,192
24219,256,3e-06,0.3,0.9,1e-08,192
24220,128,0.0003,0.7,0.95,0.1,64
24221,128,0.0003,0.7,0.9,0.1,192
24222,256,3e-06,0.5,0.9,0.1,128
24223,192,3e-05,0.7,0.8,0.1,192
24224,192,3e-06,0.7,0.9,1.0,64
24225,64,3e-06,0.5,0.95,1.0,192
24226,192,3e-05,0.5,0.95,0.1,64
24227,64,3e-05,0.3,0.8,0.1,128
24228,64,3e-06,0.3,0.95,1.0,256
24229,128,0.0003,0.7,0.8,1e-08,192
24230,192,3e-05,0.5,0.8,1.0,256
24231,192,3e-06,0.5,0.9,1.0,192
24232,192,3e-05,0.3,0.8,0.1,192
24233,128,3e-05,0.3,0.95,0.1,256
24234,256,3e-06,0.7,0.9,1.0,192
24235,64,0.0003,0.3,0.9,1e-08,192
24236,256,3e-05,0.3,0.95,1e-08,64
24237,256,3e-05,0.7,0.9,0.1,64
24238,192,0.0003,0.7,0.9,1.0,256
24239,128,3e-06,0.5,0.9,0.1,256
24240,64,0.0003,0.7,0.95,1.0,64
24241,64,0.0003,0.3,0.8,0.1,256
24242,256,0.0003,0.5,0.9,0.1,64
24243,128,3e-06,0.5,0.8,1e-08,64
24244,256,0.0003,0.5,0.8,0.1,64
24245,128,0.0003,0.5,0.95,1.0,192
24246,256,3e-06,0.5,0.8,0.1,128
24247,128,3e-05,0.5,0.95,0.1,64
24248,128,3e-06,0.7,0.8,1.0,128
24249,128,3e-06,0.3,0.9,1.0,192
24250,128,3e-05,0.7,0.8,1.0,192
24251,192,3e-05,0.3,0.9,1.0,256
24252,64,3e-05,0.7,0.95,1e-08,192
24253,192,0.0003,0.7,0.9,0.1,128
24254,64,3e-05,0.5,0.8,1.0,256
24255,128,0.0003,0.7,0.8,1.0,128
24256,256,0.0003,0.7,0.9,0.1,256
24257,256,3e-06,0.7,0.95,1e-08,256
24258,64,0.0003,0.7,0.9,1.0,256
24259,128,0.0003,0.3,0.8,1e-08,256
24260,256,3e-06,0.3,0.8,1e-08,192
24261,64,0.0003,0.3,0.8,1.0,256
24262,256,3e-06,0.7,0.8,0.1,128
24263,256,3e-05,0.7,0.95,1e-08,256
24264,128,3e-05,0.3,0.95,0.1,192
24265,128,3e-05,0.3,0.95,1e-08,128
24266,64,0.0003,0.3,0.8,1.0,192
24267,128,3e-05,0.7,0.9,0.1,256
24268,64,3e-06,0.3,0.95,0.1,256
24269,256,3e-05,0.5,0.8,0.1,256
24270,128,0.0003,0.7,0.8,1e-08,128
24271,128,0.0003,0.3,0.9,0.1,256
24272,256,0.0003,0.3,0.9,1e-08,128
24273,256,3e-05,0.5,0.95,1.0,64
24274,192,0.0003,0.3,0.95,1.0,128
24275,128,0.0003,0.5,0.95,0.1,128
24276,256,0.0003,0.7,0.95,1.0,192
24277,192,0.0003,0.5,0.95,0.1,256
24278,128,3e-05,0.7,0.95,1.0,128
24279,64,3e-05,0.7,0.95,1e-08,192
24280,256,0.0003,0.7,0.9,1.0,192
24281,128,3e-06,0.7,0.9,1.0,128
24282,64,0.0003,0.7,0.9,1e-08,128
24283,64,3e-05,0.3,0.9,1.0,64
24284,64,3e-06,0.7,0.9,1.0,128
24285,64,3e-05,0.3,0.9,1e-08,128
24286,192,3e-06,0.5,0.9,0.1,64
24287,256,0.0003,0.7,0.8,1.0,64
24288,256,3e-05,0.7,0.8,1e-08,64
24289,256,3e-05,0.7,0.95,1e-08,128
24290,64,3e-05,0.3,0.9,1.0,128
24291,64,3e-05,0.5,0.8,1e-08,128
24292,256,0.0003,0.3,0.9,0.1,128
24293,128,3e-05,0.3,0.9,1e-08,128
24294,64,3e-06,0.5,0.95,0.1,256
24295,256,3e-06,0.7,0.9,1e-08,256
24296,192,3e-05,0.7,0.8,0.1,256
24297,256,0.0003,0.7,0.95,1e-08,128
24298,128,3e-05,0.7,0.9,0.1,192
24299,128,3e-06,0.5,0.95,1e-08,64
24300,256,3e-06,0.7,0.9,1e-08,256
24301,64,3e-05,0.7,0.95,1.0,192
24302,128,3e-05,0.5,0.8,1.0,64
24303,128,0.0003,0.3,0.9,1.0,64
24304,256,3e-05,0.5,0.95,1.0,64
24305,128,3e-06,0.3,0.95,1.0,128
24306,64,3e-06,0.7,0.8,0.1,256
24307,128,3e-05,0.7,0.8,0.1,128
24308,64,3e-05,0.7,0.95,0.1,256
24309,128,3e-06,0.5,0.8,0.1,192
24310,128,3e-06,0.7,0.8,0.1,256
24311,128,3e-05,0.7,0.9,1.0,128
24312,256,3e-06,0.3,0.9,1e-08,192
24313,128,3e-06,0.3,0.8,1.0,64
24314,128,3e-05,0.3,0.8,1.0,64
24315,128,3e-05,0.5,0.9,0.1,192
24316,64,0.0003,0.3,0.8,1.0,192
24317,128,3e-05,0.3,0.9,1e-08,192
24318,192,3e-05,0.5,0.9,0.1,192
24319,128,3e-06,0.7,0.9,1.0,128
24320,256,0.0003,0.7,0.9,0.1,128
24321,128,0.0003,0.5,0.95,0.1,192
24322,128,3e-05,0.5,0.95,1e-08,256
24323,64,3e-05,0.7,0.9,1.0,64
24324,64,3e-06,0.7,0.95,1.0,128
24325,192,0.0003,0.7,0.95,0.1,192
24326,192,0.0003,0.7,0.8,0.1,128
24327,192,3e-06,0.7,0.9,0.1,256
24328,64,3e-06,0.3,0.9,1.0,192
24329,64,0.0003,0.5,0.95,1.0,64
24330,128,3e-06,0.3,0.8,0.1,64
24331,256,0.0003,0.5,0.8,1.0,256
24332,256,3e-05,0.3,0.95,1e-08,128
24333,256,3e-05,0.7,0.9,1.0,64
24334,256,3e-06,0.3,0.95,0.1,64
24335,64,3e-06,0.5,0.9,1.0,128
24336,64,3e-06,0.7,0.9,1.0,64
24337,64,3e-06,0.5,0.9,1.0,64
24338,256,3e-06,0.5,0.95,0.1,64
24339,192,3e-05,0.5,0.9,0.1,128
24340,64,0.0003,0.3,0.8,1e-08,128
24341,64,3e-05,0.7,0.9,1e-08,192
24342,256,3e-05,0.7,0.95,1e-08,128
24343,256,3e-06,0.7,0.95,1e-08,192
24344,256,3e-06,0.5,0.9,1e-08,192
24345,256,0.0003,0.3,0.95,1e-08,256
24346,128,3e-05,0.5,0.95,1e-08,64
24347,256,3e-05,0.7,0.8,0.1,128
24348,192,0.0003,0.7,0.9,1.0,128
24349,128,3e-05,0.7,0.95,1.0,256
24350,256,3e-05,0.7,0.95,0.1,256
24351,64,3e-05,0.7,0.95,1e-08,256
24352,128,3e-06,0.7,0.8,0.1,128
24353,64,3e-05,0.5,0.9,1e-08,64
24354,256,3e-05,0.5,0.8,0.1,192
24355,256,0.0003,0.7,0.9,1e-08,192
24356,192,3e-06,0.7,0.8,0.1,192
24357,64,3e-06,0.3,0.9,1e-08,256
24358,128,3e-05,0.3,0.95,0.1,256
24359,256,3e-06,0.3,0.9,0.1,128
24360,64,0.0003,0.5,0.8,0.1,256
24361,256,3e-06,0.3,0.8,0.1,192
24362,128,0.0003,0.5,0.9,1e-08,192
24363,256,3e-05,0.5,0.8,1e-08,192
24364,256,3e-05,0.3,0.9,1.0,64
24365,64,3e-06,0.7,0.8,0.1,64
24366,256,0.0003,0.3,0.95,0.1,256
24367,256,0.0003,0.5,0.9,1e-08,128
24368,64,0.0003,0.5,0.9,1.0,192
24369,256,3e-06,0.5,0.95,1.0,256
24370,256,3e-05,0.7,0.95,1e-08,256
24371,256,0.0003,0.5,0.9,0.1,128
24372,64,3e-05,0.3,0.9,1.0,256
24373,192,3e-06,0.5,0.95,0.1,128
24374,256,3e-06,0.5,0.9,1.0,192
24375,192,0.0003,0.5,0.95,0.1,64
24376,64,0.0003,0.5,0.8,1e-08,192
24377,128,3e-06,0.7,0.95,1e-08,64
24378,128,3e-05,0.7,0.95,0.1,128
24379,256,3e-06,0.5,0.8,1e-08,64
24380,64,0.0003,0.7,0.95,1.0,128
24381,64,0.0003,0.7,0.8,0.1,64
24382,64,3e-05,0.7,0.95,1e-08,256
24383,256,3e-05,0.7,0.95,0.1,64
24384,64,0.0003,0.7,0.9,1.0,64
24385,256,0.0003,0.7,0.95,0.1,128
24386,128,3e-05,0.3,0.9,1e-08,256
24387,64,3e-06,0.7,0.8,0.1,192
24388,64,3e-06,0.3,0.9,1.0,256
24389,256,0.0003,0.7,0.8,1.0,256
24390,256,0.0003,0.7,0.95,1.0,128
24391,128,3e-06,0.5,0.9,1e-08,64
24392,128,3e-05,0.3,0.8,1e-08,64
24393,192,0.0003,0.3,0.95,1.0,192
24394,64,3e-05,0.3,0.8,1.0,128
24395,256,3e-06,0.5,0.9,1e-08,256
24396,256,3e-06,0.7,0.8,1.0,192
24397,256,0.0003,0.7,0.8,0.1,64
24398,64,3e-06,0.3,0.9,1.0,128
24399,128,3e-06,0.3,0.95,0.1,128
24400,256,3e-06,0.5,0.9,1.0,192
24401,64,3e-05,0.3,0.9,1.0,128
24402,64,3e-06,0.5,0.9,1e-08,64
24403,256,3e-05,0.5,0.95,1.0,64
24404,64,3e-06,0.7,0.9,0.1,64
24405,128,3e-05,0.5,0.9,0.1,128
24406,128,0.0003,0.7,0.95,1.0,64
24407,192,3e-06,0.7,0.95,1e-08,128
24408,192,0.0003,0.7,0.95,1e-08,192
24409,256,3e-05,0.5,0.8,0.1,64
24410,192,3e-06,0.5,0.9,0.1,192
24411,64,3e-06,0.5,0.9,0.1,256
24412,64,0.0003,0.3,0.95,0.1,128
24413,256,3e-05,0.3,0.8,1e-08,128
24414,64,3e-06,0.5,0.8,0.1,192
24415,64,3e-05,0.3,0.95,0.1,64
24416,192,0.0003,0.3,0.8,1.0,64
24417,256,3e-06,0.7,0.95,1e-08,256
24418,192,3e-06,0.3,0.9,1.0,64
24419,192,3e-05,0.7,0.95,0.1,64
24420,64,0.0003,0.3,0.95,1e-08,64
24421,64,0.0003,0.5,0.8,0.1,192
24422,192,3e-05,0.3,0.9,1e-08,128
24423,64,3e-06,0.5,0.9,1e-08,256
24424,128,0.0003,0.5,0.9,1.0,64
24425,256,0.0003,0.3,0.9,1.0,64
24426,256,0.0003,0.3,0.8,1e-08,256
24427,64,3e-06,0.7,0.95,0.1,256
24428,128,3e-05,0.3,0.95,0.1,256
24429,256,0.0003,0.5,0.9,0.1,256
24430,256,0.0003,0.5,0.8,0.1,64
24431,192,0.0003,0.3,0.9,1e-08,128
24432,64,3e-05,0.3,0.8,1e-08,192
24433,128,3e-06,0.3,0.8,0.1,64
24434,256,0.0003,0.7,0.8,1.0,256
24435,64,0.0003,0.5,0.8,1.0,256
24436,256,3e-06,0.3,0.9,0.1,64
24437,128,3e-06,0.5,0.8,0.1,128
24438,256,3e-06,0.3,0.95,1e-08,256
24439,192,3e-06,0.3,0.95,1e-08,64
24440,64,3e-05,0.3,0.8,0.1,128
24441,128,0.0003,0.3,0.8,0.1,256
24442,128,3e-05,0.3,0.8,1e-08,256
24443,192,3e-06,0.7,0.9,1e-08,64
24444,256,3e-05,0.3,0.9,1e-08,256
24445,192,0.0003,0.7,0.95,0.1,256
24446,192,0.0003,0.3,0.95,1e-08,128
24447,128,0.0003,0.3,0.9,1.0,256
24448,256,3e-05,0.5,0.8,0.1,128
24449,192,0.0003,0.7,0.95,1.0,192
24450,256,3e-06,0.5,0.9,0.1,64
24451,128,0.0003,0.7,0.8,1.0,256
24452,128,3e-05,0.3,0.8,0.1,256
24453,256,0.0003,0.3,0.95,0.1,192
24454,64,0.0003,0.7,0.95,0.1,192
24455,256,0.0003,0.7,0.9,1.0,64
24456,256,0.0003,0.5,0.8,0.1,256
24457,192,3e-05,0.5,0.95,1e-08,128
24458,128,3e-05,0.7,0.95,0.1,64
24459,64,3e-05,0.3,0.95,1.0,256
24460,256,3e-05,0.5,0.95,1.0,192
24461,64,3e-06,0.7,0.9,1e-08,64
24462,192,0.0003,0.3,0.95,1.0,128
24463,64,3e-05,0.3,0.8,0.1,256
24464,128,3e-06,0.5,0.9,0.1,256
24465,256,0.0003,0.5,0.8,1.0,64
24466,192,3e-05,0.3,0.8,0.1,192
24467,256,3e-06,0.3,0.8,1.0,128
24468,256,3e-06,0.7,0.9,1.0,128
24469,128,0.0003,0.7,0.9,1.0,192
24470,128,3e-06,0.3,0.95,0.1,192
24471,256,0.0003,0.7,0.8,1.0,64
24472,192,0.0003,0.3,0.9,1.0,192
24473,128,0.0003,0.5,0.95,1.0,192
24474,64,3e-05,0.3,0.95,0.1,192
24475,128,3e-06,0.3,0.95,1e-08,64
24476,128,0.0003,0.3,0.9,1.0,192
24477,64,3e-06,0.7,0.8,0.1,192
24478,256,3e-06,0.3,0.9,0.1,192
24479,256,3e-06,0.7,0.9,1e-08,192
24480,192,0.0003,0.5,0.95,1e-08,256
24481,64,3e-05,0.3,0.8,1.0,128
24482,64,0.0003,0.3,0.8,1.0,64
24483,256,3e-06,0.7,0.9,0.1,64
24484,128,3e-05,0.3,0.95,1e-08,128
24485,128,3e-05,0.3,0.9,1.0,64
24486,64,3e-06,0.3,0.95,1e-08,64
24487,256,0.0003,0.7,0.8,1e-08,256
24488,64,0.0003,0.5,0.9,0.1,192
24489,64,0.0003,0.7,0.9,0.1,64
24490,128,3e-06,0.5,0.8,1e-08,192
24491,64,3e-05,0.5,0.8,1.0,192
24492,64,3e-05,0.3,0.95,0.1,256
24493,64,0.0003,0.7,0.9,1.0,256
24494,128,0.0003,0.7,0.9,0.1,192
24495,192,3e-05,0.7,0.9,1e-08,256
24496,192,3e-05,0.3,0.9,0.1,256
24497,64,0.0003,0.3,0.8,1.0,128
24498,256,3e-05,0.7,0.8,1.0,192
24499,256,3e-06,0.3,0.95,1e-08,128
24500,64,0.0003,0.7,0.9,0.1,192
24501,192,0.0003,0.5,0.95,1.0,64
24502,256,0.0003,0.3,0.8,1.0,256
24503,128,0.0003,0.7,0.95,1e-08,128
24504,128,0.0003,0.7,0.9,1e-08,64
24505,128,0.0003,0.7,0.8,1.0,192
24506,64,0.0003,0.3,0.95,1e-08,128
24507,256,0.0003,0.5,0.8,1.0,192
24508,64,0.0003,0.5,0.95,1e-08,192
24509,192,0.0003,0.3,0.9,1.0,192
24510,128,0.0003,0.5,0.95,0.1,256
24511,256,3e-06,0.5,0.9,1e-08,192
24512,64,3e-05,0.7,0.8,1.0,192
24513,256,0.0003,0.7,0.95,1e-08,128
24514,64,0.0003,0.7,0.95,0.1,128
24515,192,3e-06,0.3,0.8,1.0,128
24516,256,3e-06,0.5,0.9,0.1,128
24517,128,3e-05,0.5,0.8,1e-08,192
24518,256,3e-06,0.5,0.9,0.1,64
24519,256,3e-05,0.5,0.95,1.0,128
24520,256,0.0003,0.5,0.95,1e-08,64
24521,64,3e-05,0.3,0.95,0.1,128
24522,128,0.0003,0.5,0.9,1.0,192
24523,256,3e-05,0.5,0.95,1.0,192
24524,64,0.0003,0.3,0.9,1e-08,192
24525,64,0.0003,0.7,0.95,1.0,256
24526,256,3e-05,0.5,0.8,1e-08,256
24527,256,3e-06,0.3,0.8,0.1,64
24528,256,0.0003,0.5,0.8,1e-08,192
24529,64,0.0003,0.5,0.95,0.1,256
24530,256,3e-06,0.3,0.9,0.1,256
24531,128,3e-06,0.3,0.95,1.0,256
24532,64,0.0003,0.7,0.95,1.0,64
24533,128,3e-05,0.3,0.9,1.0,192
24534,192,0.0003,0.7,0.95,1.0,192
24535,64,3e-06,0.5,0.95,1e-08,256
24536,256,3e-06,0.7,0.8,0.1,128
24537,128,0.0003,0.5,0.8,1.0,256
24538,256,3e-05,0.7,0.9,0.1,64
24539,256,0.0003,0.5,0.9,1e-08,192
24540,64,3e-06,0.3,0.8,0.1,256
24541,64,3e-06,0.3,0.9,1.0,128
24542,192,3e-06,0.7,0.9,1e-08,64
24543,192,0.0003,0.7,0.8,1.0,192
24544,128,0.0003,0.5,0.95,1.0,64
24545,128,0.0003,0.3,0.95,1e-08,192
24546,256,3e-05,0.3,0.95,0.1,128
24547,128,0.0003,0.5,0.9,1.0,64
24548,128,0.0003,0.5,0.8,0.1,256
24549,64,3e-05,0.3,0.9,1.0,64
24550,64,0.0003,0.5,0.8,1e-08,192
24551,128,3e-05,0.7,0.9,1.0,64
24552,128,3e-05,0.7,0.8,1e-08,192
24553,192,0.0003,0.7,0.95,0.1,192
24554,128,3e-05,0.5,0.9,0.1,64
24555,64,3e-06,0.5,0.8,1e-08,64
24556,128,0.0003,0.5,0.9,1.0,128
24557,64,0.0003,0.3,0.8,0.1,128
24558,64,3e-05,0.7,0.95,0.1,128
24559,64,3e-06,0.5,0.8,0.1,256
24560,64,3e-05,0.3,0.95,0.1,128
24561,256,3e-05,0.5,0.8,1e-08,192
24562,64,3e-06,0.7,0.8,0.1,256
24563,256,3e-05,0.5,0.95,0.1,256
24564,64,0.0003,0.3,0.9,0.1,256
24565,128,3e-05,0.5,0.9,0.1,128
24566,256,3e-05,0.3,0.95,0.1,128
24567,128,3e-05,0.3,0.95,0.1,256
24568,64,3e-06,0.5,0.95,1e-08,128
24569,128,3e-05,0.3,0.9,1e-08,128
24570,192,3e-05,0.3,0.95,1e-08,192
24571,192,3e-06,0.7,0.8,1.0,64
24572,128,3e-06,0.3,0.95,0.1,128
24573,256,3e-06,0.7,0.95,0.1,128
24574,64,3e-06,0.5,0.8,0.1,128
24575,128,3e-05,0.5,0.9,1.0,128
24576,256,0.0003,0.3,0.95,1e-08,256
24577,256,3e-06,0.5,0.9,1e-08,128
24578,192,3e-06,0.3,0.8,1e-08,128
24579,64,3e-06,0.5,0.9,1.0,64
24580,192,3e-06,0.5,0.9,1.0,64
24581,128,3e-06,0.5,0.95,0.1,128
24582,256,3e-05,0.5,0.95,1.0,64
24583,128,3e-05,0.3,0.9,1.0,256
24584,64,3e-05,0.3,0.95,1e-08,128
24585,128,0.0003,0.3,0.95,1e-08,256
24586,128,3e-05,0.5,0.9,1e-08,192
24587,64,0.0003,0.3,0.9,1e-08,128
24588,256,3e-06,0.3,0.95,1e-08,192
24589,256,0.0003,0.3,0.9,1.0,64
24590,64,3e-05,0.3,0.8,1.0,64
24591,192,3e-06,0.7,0.9,1.0,192
24592,64,3e-05,0.3,0.95,1.0,64
24593,256,3e-05,0.7,0.9,1.0,64
24594,64,0.0003,0.3,0.8,1.0,128
24595,192,3e-06,0.5,0.9,1e-08,128
24596,64,0.0003,0.5,0.8,1e-08,192
24597,256,0.0003,0.7,0.9,1e-08,192
24598,256,3e-06,0.3,0.9,1e-08,256
24599,128,3e-05,0.5,0.9,0.1,256
24600,64,3e-05,0.5,0.8,1.0,64
24601,64,3e-06,0.7,0.8,1e-08,128
24602,256,3e-05,0.5,0.95,1.0,256
24603,256,3e-05,0.5,0.95,1e-08,128
24604,192,0.0003,0.7,0.8,0.1,64
24605,128,0.0003,0.3,0.8,1e-08,128
24606,256,3e-06,0.3,0.9,1.0,128
24607,192,0.0003,0.7,0.8,1.0,64
24608,128,3e-06,0.7,0.8,1e-08,64
24609,256,0.0003,0.3,0.9,1e-08,256
24610,256,0.0003,0.5,0.9,1.0,64
24611,256,0.0003,0.5,0.9,1.0,256
24612,64,3e-05,0.7,0.8,0.1,64
24613,128,3e-05,0.5,0.9,1.0,192
24614,256,3e-06,0.5,0.95,0.1,256
24615,64,0.0003,0.5,0.95,1e-08,64
24616,192,0.0003,0.7,0.95,0.1,192
24617,128,3e-06,0.7,0.95,1.0,256
24618,64,0.0003,0.3,0.95,1.0,64
24619,256,3e-05,0.5,0.8,1.0,192
24620,64,3e-05,0.7,0.9,0.1,256
24621,128,0.0003,0.7,0.95,1.0,64
24622,64,0.0003,0.5,0.95,1.0,256
24623,128,3e-05,0.7,0.9,1e-08,192
24624,192,3e-06,0.3,0.8,0.1,256
24625,64,0.0003,0.3,0.8,1.0,128
24626,64,3e-05,0.5,0.9,1.0,192
24627,192,0.0003,0.3,0.9,1.0,64
24628,256,0.0003,0.7,0.95,1.0,128
24629,64,3e-05,0.5,0.95,0.1,64
24630,64,0.0003,0.3,0.9,1e-08,192
24631,64,0.0003,0.5,0.8,1.0,128
24632,128,3e-05,0.3,0.9,0.1,256
24633,128,3e-06,0.7,0.9,1e-08,256
24634,64,0.0003,0.3,0.8,0.1,256
24635,192,0.0003,0.3,0.9,0.1,192
24636,128,3e-05,0.5,0.95,0.1,64
24637,128,3e-06,0.3,0.8,0.1,128
24638,64,0.0003,0.3,0.8,1e-08,192
24639,64,3e-05,0.3,0.8,0.1,128
24640,128,3e-06,0.5,0.8,1e-08,256
24641,64,0.0003,0.7,0.95,0.1,256
24642,256,3e-05,0.5,0.95,1e-08,128
24643,256,3e-05,0.3,0.8,1e-08,64
24644,64,3e-05,0.3,0.95,1.0,192
24645,256,3e-05,0.7,0.95,0.1,64
24646,128,3e-06,0.3,0.95,0.1,192
24647,128,3e-06,0.5,0.9,1e-08,128
24648,256,0.0003,0.3,0.8,1.0,128
24649,256,0.0003,0.3,0.95,1.0,256
24650,128,3e-05,0.5,0.9,0.1,128
24651,128,3e-06,0.7,0.95,0.1,64
24652,128,3e-05,0.5,0.8,1e-08,192
24653,64,3e-06,0.3,0.9,1e-08,256
24654,256,3e-05,0.7,0.8,1e-08,192
24655,128,0.0003,0.5,0.95,1.0,64
24656,256,0.0003,0.7,0.9,1e-08,256
24657,128,3e-06,0.3,0.8,1e-08,256
24658,128,0.0003,0.3,0.9,1e-08,192
24659,64,3e-06,0.3,0.8,1e-08,192
24660,256,3e-05,0.3,0.8,1.0,128
24661,192,3e-06,0.3,0.9,1e-08,128
24662,128,3e-06,0.3,0.9,0.1,256
24663,64,3e-05,0.5,0.95,1.0,192
24664,128,3e-05,0.7,0.8,1e-08,256
24665,128,0.0003,0.5,0.9,1.0,256
24666,256,0.0003,0.3,0.95,0.1,192
24667,128,3e-05,0.3,0.95,1.0,256
24668,256,3e-06,0.5,0.8,0.1,256
24669,256,3e-06,0.7,0.9,1e-08,256
24670,64,0.0003,0.7,0.8,1e-08,64
24671,256,0.0003,0.5,0.9,1.0,192
24672,192,3e-05,0.7,0.95,0.1,128
24673,192,0.0003,0.5,0.8,1.0,64
24674,192,3e-05,0.7,0.8,0.1,256
24675,64,3e-06,0.7,0.95,1.0,192
24676,64,0.0003,0.5,0.8,1.0,64
24677,256,3e-06,0.7,0.8,1e-08,128
24678,64,0.0003,0.7,0.9,1e-08,256
24679,256,3e-06,0.3,0.95,0.1,128
24680,64,3e-06,0.5,0.9,1.0,256
24681,64,0.0003,0.5,0.95,1e-08,192
24682,128,0.0003,0.3,0.8,1.0,256
24683,128,3e-05,0.7,0.8,1e-08,256
24684,64,0.0003,0.3,0.95,1.0,64
24685,256,3e-05,0.5,0.8,0.1,64
24686,128,0.0003,0.5,0.8,0.1,256
24687,64,0.0003,0.5,0.8,1.0,64
24688,64,0.0003,0.7,0.95,0.1,192
24689,256,3e-05,0.5,0.9,0.1,256
24690,128,3e-05,0.3,0.95,0.1,128
24691,64,3e-06,0.7,0.8,1e-08,256
24692,256,3e-06,0.5,0.95,1e-08,256
24693,128,3e-06,0.3,0.95,1e-08,256
24694,64,3e-05,0.5,0.95,0.1,192
24695,192,0.0003,0.5,0.8,1e-08,192
24696,128,0.0003,0.7,0.95,1.0,128
24697,128,3e-06,0.7,0.8,1.0,64
24698,128,3e-05,0.5,0.8,1.0,64
24699,128,0.0003,0.5,0.8,0.1,128
24700,128,3e-05,0.5,0.95,1e-08,128
24701,128,0.0003,0.5,0.8,0.1,256
24702,64,3e-06,0.3,0.9,1.0,192
24703,192,3e-06,0.3,0.8,1.0,256
24704,64,3e-06,0.7,0.9,1.0,128
24705,192,0.0003,0.3,0.9,1.0,256
24706,192,3e-06,0.3,0.8,1.0,192
24707,64,3e-05,0.5,0.95,1e-08,256
24708,192,3e-05,0.3,0.8,1e-08,256
24709,64,3e-06,0.7,0.9,0.1,128
24710,64,3e-05,0.7,0.9,0.1,64
24711,64,3e-05,0.7,0.95,1e-08,256
24712,128,0.0003,0.5,0.95,1.0,64
